part_of_collection,budget,genres,id,imdb_id,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count
FALSE,0,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10752, u'name': u'War'}]",127668,169828,"[u'During World War II, \u043eld Georgian peasant  wine-grower Georgy (Sergo Zakariadze) leaves his Georgian village and goes off to the front line, hoping to find his son. George should see and transfer a lot of things, he becomes a soldier and only in the last days of war finds the son...']",0.158436,/mVCMSfLuGHwkL50TKcI5w8i2pRl.jpg,"[{u'name': u'Gruzia-Film', u'id': 15326}]","[{u'iso_3166_1': u'RU', u'name': u'Russia'}]",1/1/1964,0,83,"[{u'iso_639_1': u'ka', u'name': u'\u10e5\u10d0\u10e0\u10d7\u10e3\u10da\u10d8'}, {u'iso_639_1': u'ru', u'name': u'P\u0443\u0441\u0441\u043a\u0438\u0439'}]","[u'WW2, Soviet Union']",[u'The Father of a Soldier'],6.9,8
FALSE,0,"[{u'id': 80, u'name': u'Crime'}]",348859,219336,"[u'Three women, an asping actress, a reporter, and a lawyer, hatch a scheme to enrich each other. The actress will fake a sexual harassment charge against a politician and get a lot of publicity, the reporter will get the scoop, and the lawyer will get a reputation for defending the actress. The scam goes as planned, but things start to break down.']",0.188929,/iHEMY44hxbvjTWjdAdEzigNobbl.jpg,"[{u'name': u'Click Productions Inc.', u'id': 25202}, {u'name': u'asp s.a.', u'id': 73166}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1/6/2001,0,92,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u''],[u'Scandal: 15 Minutes of Fame'],0,0
FALSE,0,"[{u'id': 18, u'name': u'Drama'}]",324284,3908598,"[u'Lamb, based on the novel by Bonnie Nadzam, traces the self-discovery of David Lamb in the weeks following the disintegration of his marriage and the death of his father. Hoping to regain some faith in his own goodness, he turns his attention to Tommie, an awkward and unpopular eleven-year-old girl. Lamb is convinced that he can help her avoid a destiny of apathy and emptiness, and takes Tommie for a road trip from Chicago to the Rockies, planning to initiate her into the beauty of the mountain wilderness. The journey shakes them in ways neither expects.']",0.197734,/908k7elpDQE9C0vOUu2cU1HqplT.jpg,"[{u'name': u'The Shot Clock', u'id': 72382}, {u'name': u'Silent Helicopter', u'id': 72383}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1/8/2016,0,93,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'Innocence walks a fine line.'],[u'Lamb'],6.1,16
FALSE,0,"[{u'id': 53, u'name': u'Thriller'}, {u'id': 28, u'name': u'Action'}]",258750,3141912,"[u'A brilliant doctor on a quest for revenge buys a young woman and trains her to be the ultimate assassin, implanting gun parts in her body that she must later assemble and use to kill her target before she bleeds to death.']",0.485664,/5JAs44nkjJYIj5g2glhSdjt57aL.jpg,"[{u'name': u'Maxam', u'id': 22800}]","[{u'iso_3166_1': u'JP', u'name': u'Japan'}]",2/28/2014,0,86,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'ja', u'name': u'\u65e5\u672c\u8a9e'}]",[u'Kill the target before you bleed to death!'],[u'Gun Woman'],4.8,31
FALSE,0,"[{u'id': 10749, u'name': u'Romance'}, {u'id': 18, u'name': u'Drama'}]",324289,2848324,"[u""Carla and Marco are manic-depressive poets whose art is fueled by their emotional extremes. When they go off their meds, they end up in the same psychiatric hospital. As the chemistry between them stirs up their emotions, it intensifies their mania. Despite doctors' and parents' attempts to separate them, they pursue their beautiful but destructive romance which swings them from fantastical manic highs to suicidal depressive lows, until they have to choose between sanity and love.""]",0.295469,/gXDU48plOVgYaDmtqu4rnIBCjqU.jpg,"[{u'name': u'40 Acres & A Mule Filmworks', u'id': 4319}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2/12/2016,0,102,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'Some love breaks outside the boundaries of sanity.'],[u'Touched with Fire'],6.4,17
FALSE,0,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10402, u'name': u'Music'}, {u'id': 10749, u'name': u'Romance'}]",29380,40308,"[u""On the day before Easter in 1911, Don Hewes is crushed when his dancing partner (and object of affection) Nadine Hale refuses to start a new contract with him. To prove Nadine's not important to him, Don acquires innocent new protegee Hannah Brown, vowing to make her a star in time for next year's Easter parade.""]",0.163145,/sG9FHkJfY59is2KJ4x5Z0cg2yH0.jpg,"[{u'name': u'Metro-Goldwyn-Mayer (MGM)', u'id': 8411}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",7/8/1948,0,107,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}, {u'iso_639_1': u'it', u'name': u'Italiano'}]","[u""The Happiest Musical Ever Made is Irving Berlin's Easter Parade""]",[u'Easter Parade'],6.4,24
FALSE,0,"[{u'id': 16, u'name': u'Animation'}, {u'id': 10751, u'name': u'Family'}]",13004,1294138,"[u""Liana and Alexa (Barbie and Teresa) are best friends who share everything, including their love of singing. One day while walking through the forest home from the village, the girls meet an old beggar who gives them a magical mirror. As they clean the mirror and sing, a musical apprentice muse named Melody appears in the mirror's surface, and tells the girls about the secret of the Diamond Castle.""]",0.290039,/hXVFyeKKSBW4L0nIiHrwtLUMC05.jpg,"[{u'name': u'Rainmaker Entertainment', u'id': 2213}, {u'name': u'Mattel', u'id': 6220}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1/1/2008,0,78,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u''],[u'Barbie and the Diamond Castle'],6.4,43
FALSE,0,"[{u'id': 99, u'name': u'Documentary'}]",324307,3240784,"[u'To Rock or Stock? That is the question. Sneakerheads will do almost anything to get their hands on a unique pair of kicks, going to such extreme lengths as hiding in trash cans to score a pair of Retro Jordan 11s to camping for days in sub zero temperatures for the latest Nike Foamposites. How did sneakers become as prized as collectable art? From the shores of Cali to the congested streets of Tokyo, Sneakerheadz examines the cultural influence of sneaker collecting around the world and delves into a subculture whose proud members don\u2019t just want to admire art, they want to wear it.']",0.186956,/4gPrEpPIHrKAerp1FEZpzP33mKW.jpg,[],[],3/16/2015,0,73,[],[u''],[u'Sneakerheadz'],6.4,9
FALSE,0,"[{u'id': 18, u'name': u'Drama'}, {u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}]",29396,58620,"[u'After a 20 year stay at an asylum for a double murder, a mother returns to her estranged daughter where suspicions arise about her behaviour.']",0.847939,/eNL4ydW0KVhennniy3QSYYv18Hp.jpg,"[{u'name': u'William Castle Productions', u'id': 10324}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1/19/1964,0,93,"[{u'iso_639_1': u'en', u'name': u'English'}]","[u""WARNING! 'Strait-Jacket' vividly depicts ax murders!""]",[u'Strait-Jacket'],6.1,17
FALSE,0,"[{u'id': 16, u'name': u'Animation'}, {u'id': 10751, u'name': u'Family'}, {u'id': 35, u'name': u'Comedy'}]",53974,34554,"[u'Bugs Bunny Gets The Boid is a 1942 Merrie Melodies cartoon, directed by Bob Clampett, produced by Leon Schlesinger Productions, and released to theatres by Warner Bros. Pictures. It marks the first appearance of Beaky Buzzard in a Warner Bros. short.  The title is a Brooklynese way of saying ""gets the bird"", which can refer to an obscene gesture, or as simply the ""Bronx cheer""; in this case, it is also used metaphorically, as Bugs ""gets"" the bird (a buzzard) by playing a trick']",0.152564,/92ElWbZpkCjQEmAfVYDLiA2jpos.jpg,"[{u'name': u'Leon Schlesinger Studios', u'id': 8298}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",7/11/1942,0,7,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}]",[u''],[u'Bugs Bunny Gets the Boid'],6.8,10
FALSE,0,"[{u'id': 99, u'name': u'Documentary'}]",324314,1533089,"[u'In the 1950s, Tab Hunter is America\u2019s Boy Next Door. Nothing, it seems, can damage his skyrocketing career. Nothing, that is, except for the fact that Tab Hunter is secretly gay. Now, Tab Hunter\u2019s secret is out. In TAB HUNTER CONFIDENTIAL we will meet, for the first time, the real Tab Hunter as he shares with us the whole story of a happy, healthy survivor of Hollywood\u2019s roller coaster.']",0.159288,/uAP5olRI4tZR7ouRPrs1VrYk4iw.jpg,[],[],3/15/2015,0,90,"[{u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}, {u'iso_639_1': u'en', u'name': u'English'}]","[u""Hollywood's all American boy had a secret.""]",[u'Tab Hunter Confidential'],7.6,7
FALSE,2000000,"[{u'id': 18, u'name': u'Drama'}]",29406,1087527,"[u""Loner Diane Ford (Michelle Monaghan) is a truck driver with an 11-year-old son, Peter (Jimmy Bennett), whom she never sees, and that's fine with her. But, when Peter's father, Len (Benjamin Bratt), falls ill, he asks Diane to take care of their son for a while. Eventually, Diane reluctantly agrees, but she quickly realizes that caring for a child interferes with her independent lifestyle -- and Peter isn't all that thrilled with the arrangement, either.""]",0.250937,/A8aoEGKVAwy6GfuePoDom9csPD1.jpg,"[{u'name': u'Plum Pictures', u'id': 2224}, {u'name': u'Hanson Allen Films', u'id': 4090}, {u'name': u'Hart-Lunsford Pictures', u'id': 39483}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",4/24/2008,0,90,"[{u'iso_639_1': u'en', u'name': u'English'}]","[u""Some Things in life you can't leave behind""]",[u'Trucker'],6.7,13
FALSE,185000000,"[{u'id': 16, u'name': u'Animation'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 10751, u'name': u'Family'}, {u'id': 28, u'name': u'Action'}, {u'id': 14, u'name': u'Fantasy'}]",62177,1217209,"[u'Brave is set in the mystical Scottish Highlands, where M\xe9rida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, M\xe9rida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, M\xe9rida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into M\xe9rida\u2019s quest \u2014 and serving as comic relief \u2014 are the kingdom\u2019s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.']",3.2143,/qhABv2d4NZLhsOOA4iBFM4rfuJC.jpg,"[{u'name': u'Walt Disney Pictures', u'id': 2}, {u'name': u'Pixar Animation Studios', u'id': 3}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",6/21/2012,538983207,93,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'Change your fate.'],[u'Brave'],6.6,3587
FALSE,80000000,"[{u'id': 9648, u'name': u'Mystery'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 28, u'name': u'Action'}]",13027,1059786,"[u""Jerry Shaw (Shia LaBeouf) and Rachel Holloman (Michelle Monaghan) are two strangers whose lives are suddenly thrown into turmoil by a mysterious woman they have never met. Threatening their lives and family, the unseen caller uses everyday technology to control their actions and push them into increasing danger. As events escalate, Jerry and Rachel become the country's most-wanted fugitives and must figure out what is happening to them.""]",2.23895,/ej1yxLuhME7PJyGsXJjEMcQGI37.jpg,"[{u'name': u'DreamWorks SKG', u'id': 27}, {u'name': u'K/O Paper Products', u'id': 7296}, {u'name': u'Goldcrest Pictures', u'id': 11843}, {u'name': u'KMP Film Invest', u'id': 20157}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}, {u'iso_3166_1': u'DE', u'name': u'Germany'}]",9/25/2008,178066569,118,"[{u'iso_639_1': u'en', u'name': u'English'}]","[u""Don't walk. Run.""]",[u'Eagle Eye'],6.2,833
FALSE,40000000,"[{u'id': 28, u'name': u'Action'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 80, u'name': u'Crime'}, {u'id': 10749, u'name': u'Romance'}]",54054,1598828,"[u'An unemployed lingerie buyer convinces her bail bondsman cousin to give her a shot as a bounty hunter. Her first assignment is to track down a former cop on the run for murder \u2013 the same man who broke her heart years before. With the help of some friends and the best bounty hunter in the business, she slowly learns what it takes to be a true bounty hunter.']",0.522585,/g8BxtvxvfbiM1UsJUyFjqeygrye.jpg,"[{u'name': u'Lakeshore Entertainment', u'id': 126}, {u'name': u'Sidney Kimmel Entertainment', u'id': 737}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1/26/2012,36893721,91,"[{u'iso_639_1': u'en', u'name': u'English'}]","[u""She's looking for a few not-so-good men""]",[u'One for the Money'],5.2,321
TRUE,0,"[{u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}]",357096,4530884,"[u'Jennifer Hills is still tormented by the brutal sexual assault she endured years ago. She\u2019s changed identities and cities, reluctantly joining a support group where she begins to piece together a new life. But when her new friend\u2019s murderer goes free and the tales of serial rapists haunt her, Jennifer will hunt down the men responsible and do what the system won\u2019t \u2013 make them pay for their crimes in the most horrific ways imaginable. Only this time, no jury may be able to save her.']",0.516355,/6SnOlgrUoC5jqmgcYIM5lde5zYq.jpg,"[{u'name': u'Cinetel Films', u'id': 10399}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",10/9/2015,0,91,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u''],[u'I Spit on Your Grave III: Vengeance is Mine'],5,128
FALSE,0,"[{u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}]",324333,4442130,"[u'Texas Ranger Samantha Payne reopens a 15-year-old missing person case, and uncovers evidence that suggests that the boy was likely murdered on a ranch belonging to wealthy family man, Scott Briggs. When Scott\u2019s estranged son unexpectedly returns home during the investigation, Samantha becomes even more convinced that the Briggs family was involved, and will stop at nothing to discover the truth about the boy\u2019s death - even putting her own life in jeopardy.']",0.294424,/psRobygqRyGc6EO9MrIxiDnuogN.jpg,"[{u'name': u'Patriot Pictures', u'id': 22348}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",6/5/2015,0,100,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'No one is above the law.'],[u'Wild Horses'],4.2,22
TRUE,4000000,"[{u'id': 27, u'name': u'Horror'}, {u'id': 878, u'name': u'Science Fiction'}]",29426,1134854,"[u'On an island off the coast of North America, local residents simultaneously fight a zombie epidemic while hoping for a cure to return their un-dead relatives back to their human state.']",0.747353,/oGTMVwgQqwyJxJ841MNmVzoUgRg.jpg,"[{u'name': u'Devonshire Productions', u'id': 2391}, {u'name': u'Artfire Films', u'id': 3240}, {u'name': u'New Romero', u'id': 6741}, {u'name': u'Sudden Storm Productions', u'id': 6742}, {u'name': u'Blank of the Dead Productions', u'id': 23588}]","[{u'iso_3166_1': u'CA', u'name': u'Canada'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",9/9/2009,143191,90,"[{u'iso_639_1': u'en', u'name': u'English'}]","[u""Death isn't what it used to be.""]",[u'Survival of the Dead'],4.5,92
FALSE,20000000,"[{u'id': 9648, u'name': u'Mystery'}, {u'id': 27, u'name': u'Horror'}, {u'id': 28, u'name': u'Action'}]",29427,455407,[u'Four friends find themselves trapped in their small hometown after they discover their friends and neighbors going quickly and horrifically insane.'],1.168346,/s15bIs5uLEqPEQERH5YqjCjY6gd.jpg,"[{u'name': u'Penn Station Entertainment', u'id': 4916}, {u'name': u'Participant Media', u'id': 6735}, {u'name': u'Imagenation Abu Dhabi FZ', u'id': 6736}, {u'name': u'Overture Films', u'id': 12807}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2/26/2010,54956140,101,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'Fear Thy Neighbor'],[u'The Crazies'],6.1,493
FALSE,0,"[{u'id': 14, u'name': u'Fantasy'}, {u'id': 35, u'name': u'Comedy'}]",258805,2091325,"[u'Women are practically throwing themselves at Rich and he can\u2019t seem to control himself. But he continually blames his penis, which seems to have a mind of its own. After ruining yet another promising relationship with Jamie, Rich has finally had enough and wishes his penis would just leave him alone. The next morning, Rich wakes up to find his wish has come true and his johnson is no longer on his body. Even worse, Rich is shocked to discover that his penis has taken human form...']",0.45888,/t7UdBjKWIH2gcOV3vGyIU2RNFe8.jpg,"[{u'name': u'2DS Productions', u'id': 3815}, {u'name': u'Roman Empire', u'id': 22827}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",5/2/2014,0,88,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'Say hello to his little friend!'],[u'Bad Johnson'],4.4,44
FALSE,65000000,"[{u'id': 28, u'name': u'Action'}, {u'id': 18, u'name': u'Drama'}, {u'id': 36, u'name': u'History'}, {u'id': 53, u'name': u'Thriller'}]",316152,1124037,[u'True Civil War era story about a white Southerner who falls for a slave and consequently rebels against the Confederacy.'],1.611246,/sxutq7sXcaMy8b4OguaWZwWrchM.jpg,"[{u'name': u'Larger Than Life Productions', u'id': 1163}, {u'name': u'Vendian Entertainment', u'id': 50481}, {u'name': u'Route One Films', u'id': 50482}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",6/24/2016,0,139,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'de', u'name': u'Deutsch'}]",[u'Based on the incredible true story.'],[u'Free State of Jones'],6.6,309
FALSE,0,"[{u'id': 37, u'name': u'Western'}]",21242,67921,[u'A Mexican-American sheriff must resort to violence against a powerful rancher in order to get just compensation for the pregnant Indian widow of a wrongly killed black man.'],0.592383,/h5YzpRczucyDiWTpHYA8DePU6VP.jpg,"[{u'name': u'Norlan Productions', u'id': 12266}, {u'name': u'Ira Steiner Productions', u'id': 60963}]","[{u'iso_3166_1': u'ES', u'name': u'Spain'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",4/9/1971,0,90,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}, {u'iso_639_1': u'es', u'name': u'Espa\xf1ol'}]","[u'They Tore His Body. They Buried His Pride. But They Forgot His Old Uniform, His Sharp Knife and His Buffalo Gun. Find Tanner, El Segundo and the 16 Others. And Tell Them Valdez Is Coming.']",[u'Valdez Is Coming'],5.3,14
